Source,Target,ObjectClass,Permission
user_t,user_t,netlink_route_socket,setattr
user_t,user_t,netlink_route_socket,setopt
user_t,user_t,netlink_route_socket,shutdown
user_t,user_t,netlink_selinux_socket,append
user_t,user_t,netlink_selinux_socket,bind
user_t,user_t,netlink_selinux_socket,connect
user_t,user_t,netlink_selinux_socket,create
user_t,user_t,netlink_selinux_socket,getattr
user_t,user_t,netlink_selinux_socket,getopt
user_t,user_t,netlink_selinux_socket,ioctl
user_t,user_t,netlink_selinux_socket,lock
user_t,user_t,netlink_selinux_socket,setattr
user_t,user_t,netlink_selinux_socket,setopt
user_t,user_t,netlink_selinux_socket,shutdown
user_t,user_t,netlink_socket,append
user_t,user_t,netlink_socket,bind
user_t,user_t,netlink_socket,connect
user_t,user_t,netlink_socket,create
user_t,user_t,netlink_socket,getattr
user_t,user_t,netlink_socket,getopt
user_t,user_t,netlink_socket,ioctl
user_t,user_t,netlink_socket,setattr
user_t,user_t,netlink_socket,setopt
user_t,user_t,netlink_socket,shutdown
user_t,user_t,process,setfscreate
user_t,user_t,process,setrlimit
user_t,user_t,rawip_socket,append
user_t,user_t,rawip_socket,bind
user_t,user_t,rawip_socket,connect
user_t,user_t,rawip_socket,create
user_t,user_t,rawip_socket,getattr
user_t,user_t,rawip_socket,getopt
user_t,user_t,rawip_socket,ioctl
user_t,user_t,rawip_socket,lock
user_t,user_t,rawip_socket,setattr
user_t,user_t,rawip_socket,setopt
user_t,user_t,rawip_socket,shutdown
user_t,user_t,udp_socket,listen;
user_t,wtmp_t,file,ioctl
user_t,wtmp_t,file,lock
user_t,wtmp_t,file,open
user_t,wtmp_t,file,read
user_t,wtmp_t,file,write
user_usertype,bsdpty_device_t,chr_file,read
user_usertype,bsdpty_device_t,chr_file,write
user_usertype,cgroup_t,file,append
user_usertype,cgroup_t,file,ioctl
user_usertype,cgroup_t,file,lock
user_usertype,cgroup_t,file,open
user_usertype,cgroup_t,file,read
user_usertype,cgroup_t,file,write
user_usertype,consolekit_log_t,file,ioctl
user_usertype,consolekit_log_t,file,lock
user_usertype,consolekit_log_t,file,open
user_usertype,consolekit_log_t,file,read
user_usertype,default_t,file,ioctl
user_usertype,default_t,file,lock
user_usertype,default_t,file,open
user_usertype,default_t,file,read
user_usertype,defined_port_type,udp_socket,name_bind;
user_usertype,device_node,blk_file,audit_access
user_usertype,device_node,blk_file,getattr
user_usertype,device_node,chr_file,audit_access
user_usertype,device_node,chr_file,getattr
user_usertype,device_node,fifo_file,audit_access;
user_usertype,device_node,file,audit_access;
user_usertype,device_node,lnk_file,audit_access;
user_usertype,device_node,sock_file,audit_access;
user_usertype,domain,dir,getattr
user_usertype,domain,dir,ioctl
user_usertype,domain,dir,lock
user_usertype,domain,dir,open
user_usertype,domain,dir,read
user_usertype,domain,dir,search
user_usertype,domain,fifo_file,getattr
user_usertype,domain,fifo_file,ioctl
user_usertype,domain,fifo_file,lock
user_usertype,domain,fifo_file,open
user_usertype,domain,fifo_file,read
user_usertype,domain,file,getattr
user_usertype,domain,file,ioctl
user_usertype,domain,file,lock
user_usertype,domain,file,open
user_usertype,domain,file,read
user_usertype,domain,lnk_file,getattr
user_usertype,domain,lnk_file,read
user_usertype,domain,process,getattr
user_usertype,domain,process,getsession
user_usertype,domain,sock_file,getattr
user_usertype,domain,sock_file,open
user_usertype,domain,sock_file,read
user_usertype,entry_type,file,ioctl
user_usertype,entry_type,file,map
user_usertype,entry_type,file,open
user_usertype,entry_type,file,read
user_usertype,etc_runtime_t,file,setattr;
user_usertype,exec_type,file,execute
user_usertype,exec_type,file,execute_no_trans
user_usertype,file_type,blk_file,audit_access;
user_usertype,file_type,chr_file,audit_access;
user_usertype,file_type,dir,audit_access
user_usertype,file_type,dir,getattr
user_usertype,file_type,fifo_file,audit_access;
user_usertype,file_type,file,audit_access
user_usertype,file_type,file,getattr
user_usertype,file_type,lnk_file,audit_access;
user_usertype,file_type,sock_file,audit_access;
user_usertype,init_t,fd,use;
user_usertype,initrc_t,fd,use;
user_usertype,initrc_var_run_t,file,append
user_usertype,initrc_var_run_t,file,ioctl
user_usertype,initrc_var_run_t,file,lock
user_usertype,initrc_var_run_t,file,open
user_usertype,initrc_var_run_t,file,read
user_usertype,initrc_var_run_t,file,write
user_usertype,lib_t,file,setattr;
user_usertype,mail_spool_t,lnk_file,read;
user_usertype,non_security_file_type,dir,ioctl
user_usertype,non_security_file_type,dir,lock
user_usertype,non_security_file_type,dir,open
user_usertype,non_security_file_type,dir,read
user_usertype,non_security_file_type,dir,search
user_usertype,non_security_file_type,fifo_file,getattr;
user_usertype,non_security_file_type,lnk_file,getattr;
user_usertype,non_security_file_type,sock_file,getattr;
user_usertype,proc_t,file,ioctl
user_usertype,proc_t,file,lock
user_usertype,proc_t,file,open
user_usertype,proc_t,file,read
user_usertype,proc_type,dir,getattr
user_usertype,proc_type,dir,ioctl
user_usertype,proc_type,dir,lock
user_usertype,proc_type,dir,open
user_usertype,proc_type,dir,read
user_usertype,proc_type,dir,search
user_usertype,proc_type,file,getattr;
user_usertype,random_device_t,chr_file,read;
user_usertype,rpm_var_lib_t,dir,add_name
user_usertype,rpm_var_lib_t,dir,create
user_usertype,rpm_var_lib_t,dir,link
user_usertype,rpm_var_lib_t,dir,remove_name
user_usertype,rpm_var_lib_t,dir,rename
user_usertype,rpm_var_lib_t,dir,reparent
user_usertype,rpm_var_lib_t,dir,rmdir
user_usertype,rpm_var_lib_t,dir,setattr
user_usertype,rpm_var_lib_t,dir,unlink
user_usertype,rpm_var_lib_t,dir,watch
user_usertype,rpm_var_lib_t,dir,watch_reads
user_usertype,rpm_var_lib_t,dir,write
user_usertype,rpm_var_lib_t,file,create
user_usertype,rpm_var_lib_t,file,link
user_usertype,rpm_var_lib_t,file,map
user_usertype,rpm_var_lib_t,file,open
user_usertype,rpm_var_lib_t,file,rename
user_usertype,rpm_var_lib_t,file,setattr
user_usertype,rpm_var_lib_t,file,unlink
user_usertype,rpm_var_lib_t,file,watch
user_usertype,rpm_var_lib_t,file,watch_reads
user_usertype,rpm_var_lib_t,lnk_file,append
user_usertype,rpm_var_lib_t,lnk_file,create
user_usertype,rpm_var_lib_t,lnk_file,ioctl
user_usertype,rpm_var_lib_t,lnk_file,link
user_usertype,rpm_var_lib_t,lnk_file,lock
user_usertype,rpm_var_lib_t,lnk_file,read
user_usertype,rpm_var_lib_t,lnk_file,rename
user_usertype,rpm_var_lib_t,lnk_file,setattr
user_usertype,rpm_var_lib_t,lnk_file,unlink
user_usertype,rpm_var_lib_t,lnk_file,watch
user_usertype,rpm_var_lib_t,lnk_file,watch_reads
user_usertype,rpm_var_lib_t,lnk_file,write
user_usertype,unlabeled_t,blk_file,getattr;
user_usertype,unlabeled_t,chr_file,getattr;
user_usertype,user_devpts_t,chr_file,ioctl;
user_usertype,user_tty_device_t,chr_file,ioctl;
user_usertype,user_usertype,socket,create;
user_wine_t,input_xevent_type,x_event,send;
user_wine_t,user_wine_t,cap_userns,sys_ptrace;
user_wine_t,user_wine_t,capability,net_bind_service; [ nis_enabled ]:True
user_wine_t,user_wine_t,capability,net_admin
user_wine_t,user_wine_t,capability,sys_module
user_wine_t,user_wine_t,dir,setattr;
user_wine_t,user_wine_t,file,create
user_wine_t,user_wine_t,file,relabelto
user_wine_t,user_wine_t,memprotect,mmap_zero; [ wine_mmap_zero_ignore ]:True
user_wine_t,user_wine_t,netlink_audit_socket,append
user_wine_t,user_wine_t,netlink_audit_socket,bind
user_wine_t,user_wine_t,netlink_audit_socket,connect
user_wine_t,user_wine_t,netlink_audit_socket,create
user_wine_t,user_wine_t,netlink_audit_socket,getattr
user_wine_t,user_wine_t,netlink_audit_socket,getopt
user_wine_t,user_wine_t,netlink_audit_socket,ioctl
user_wine_t,user_wine_t,netlink_audit_socket,lock
user_wine_t,user_wine_t,netlink_audit_socket,setattr
user_wine_t,user_wine_t,netlink_audit_socket,setopt
user_wine_t,user_wine_t,netlink_audit_socket,shutdown
user_wine_t,user_wine_t,process,setfscreate;
user_wine_t,user_wine_t,rawip_socket,append
user_wine_t,user_wine_t,rawip_socket,bind
user_wine_t,user_wine_t,rawip_socket,connect
user_wine_t,user_wine_t,rawip_socket,create
user_wine_t,user_wine_t,rawip_socket,getattr
user_wine_t,user_wine_t,rawip_socket,getopt
user_wine_t,user_wine_t,rawip_socket,ioctl
user_wine_t,user_wine_t,rawip_socket,lock
user_wine_t,user_wine_t,rawip_socket,setattr
user_wine_t,user_wine_t,rawip_socket,setopt
user_wine_t,user_wine_t,rawip_socket,shutdown
user_wine_t,user_wine_t,udp_socket,listen;
useradd_t,device_node,blk_file,getattr;
useradd_t,device_node,chr_file,getattr;
useradd_t,device_node,dir,getattr;
useradd_t,device_node,fifo_file,getattr;
useradd_t,device_node,file,getattr;
useradd_t,device_node,lnk_file,getattr;
useradd_t,device_node,sock_file,getattr;
useradd_t,domain,dir,getattr
useradd_t,domain,dir,ioctl
useradd_t,domain,dir,lock
useradd_t,domain,dir,open
useradd_t,domain,dir,read
useradd_t,domain,dir,search
useradd_t,domain,fifo_file,getattr
useradd_t,domain,fifo_file,ioctl
useradd_t,domain,fifo_file,lock
useradd_t,domain,fifo_file,open
useradd_t,domain,fifo_file,read
useradd_t,domain,file,getattr
useradd_t,domain,file,ioctl
useradd_t,domain,file,lock
useradd_t,domain,file,open
useradd_t,domain,file,read
useradd_t,domain,lnk_file,getattr
useradd_t,domain,lnk_file,read
useradd_t,domain,sock_file,getattr
useradd_t,domain,sock_file,open
useradd_t,domain,sock_file,read
useradd_t,shadow_t,file,getattr
useradd_t,shadow_t,file,ioctl
useradd_t,shadow_t,file,lock
useradd_t,shadow_t,file,open
useradd_t,shadow_t,file,read
useradd_t,useradd_t,cap_userns,sys_ptrace;
useradd_t,useradd_t,capability,net_bind_service; [ nis_enabled ]:True
useradd_t,useradd_t,capability,net_admin
useradd_t,useradd_t,capability,sys_module
useradd_t,useradd_t,capability,sys_tty_config
useradd_t,useradd_t,file,create;
useradd_t,useradd_t,process,setfscreate;
useradd_t,useradd_t,udp_socket,listen;
usernetctl_t,domain,dir,getattr
usernetctl_t,domain,dir,ioctl
usernetctl_t,domain,dir,lock
usernetctl_t,domain,dir,open
usernetctl_t,domain,dir,read
usernetctl_t,domain,dir,search
usernetctl_t,domain,fifo_file,getattr
usernetctl_t,domain,fifo_file,ioctl
usernetctl_t,domain,fifo_file,lock
usernetctl_t,domain,fifo_file,open
usernetctl_t,domain,fifo_file,read
usernetctl_t,domain,file,getattr
usernetctl_t,domain,file,ioctl
usernetctl_t,domain,file,lock
usernetctl_t,domain,file,open
usernetctl_t,domain,file,read
usernetctl_t,domain,lnk_file,getattr
usernetctl_t,domain,lnk_file,read
usernetctl_t,domain,sock_file,getattr
usernetctl_t,domain,sock_file,open
usernetctl_t,domain,sock_file,read
usernetctl_t,usernetctl_t,capability,net_bind_service; [ nis_enabled ]:True
usernetctl_t,usernetctl_t,capability,net_bind_service; [ nis_enabled ]:True
usernetctl_t,usernetctl_t,capability,net_admin
usernetctl_t,usernetctl_t,capability,sys_module
usernetctl_t,usernetctl_t,file,create;
usernetctl_t,usernetctl_t,process,setfscreate;
usernetctl_t,usernetctl_t,udp_socket,listen;
utempter_t,ptynode,chr_file,append
utempter_t,ptynode,chr_file,getattr
utempter_t,ptynode,chr_file,ioctl
utempter_t,ptynode,chr_file,lock
utempter_t,ptynode,chr_file,read
utempter_t,ptynode,chr_file,write
utempter_t,ttynode,chr_file,append
utempter_t,ttynode,chr_file,getattr
utempter_t,ttynode,chr_file,ioctl
utempter_t,ttynode,chr_file,lock
utempter_t,ttynode,chr_file,read
utempter_t,ttynode,chr_file,write
utempter_t,utempter_t,capability,net_bind_service; [ nis_enabled ]:True
utempter_t,utempter_t,capability,net_admin
utempter_t,utempter_t,capability,sys_module
utempter_t,utempter_t,file,create;
utempter_t,utempter_t,process,setfscreate;
utempter_t,utempter_t,udp_socket,listen;
uucpd_t,uucpd_t,capability,net_bind_service; [ nis_enabled ]:True
uucpd_t,uucpd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
uucpd_t,uucpd_t,capability,net_admin
uucpd_t,uucpd_t,capability,sys_module
uucpd_t,uucpd_t,file,create;
uucpd_t,uucpd_t,process,setfscreate;
uucpd_t,uucpd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
uucpd_t,uucpd_t,udp_socket,listen;
uuidd_t,uuidd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
uuidd_t,uuidd_t,capability,net_admin
uuidd_t,uuidd_t,capability,sys_module
uuidd_t,uuidd_t,file,create;
uuidd_t,uuidd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
uuidd_t,uuidd_t,udp_socket,listen;
uux_t,sendmail_t,unix_stream_socket,append
uux_t,sendmail_t,unix_stream_socket,bind
uux_t,sendmail_t,unix_stream_socket,connect
uux_t,sendmail_t,unix_stream_socket,getattr
uux_t,sendmail_t,unix_stream_socket,getopt
uux_t,sendmail_t,unix_stream_socket,ioctl
uux_t,sendmail_t,unix_stream_socket,lock
uux_t,sendmail_t,unix_stream_socket,setattr
uux_t,sendmail_t,unix_stream_socket,setopt
uux_t,sendmail_t,unix_stream_socket,shutdown
uux_t,uux_t,capability,net_bind_service; [ nis_enabled ]:True
uux_t,uux_t,capability,net_admin
uux_t,uux_t,capability,sys_module
uux_t,uux_t,file,create;
uux_t,uux_t,process,setfscreate;
uux_t,uux_t,udp_socket,listen;
varnishd_t,varnishd_t,capability,net_bind_service; [ nis_enabled ]:True
varnishd_t,varnishd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
varnishd_t,varnishd_t,capability,net_admin
varnishd_t,varnishd_t,capability,sys_module
varnishd_t,varnishd_t,capability,sys_tty_config
varnishd_t,varnishd_t,file,create;
varnishd_t,varnishd_t,process,setfscreate;
varnishd_t,varnishd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
varnishd_t,varnishd_t,udp_socket,listen;
varnishlog_t,varnishlog_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
varnishlog_t,varnishlog_t,capability,net_admin
varnishlog_t,varnishlog_t,capability,sys_module
varnishlog_t,varnishlog_t,file,create;
varnishlog_t,varnishlog_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
varnishlog_t,varnishlog_t,udp_socket,listen;
vdagent_t,mtrr_device_t,chr_file,append
vdagent_t,mtrr_device_t,chr_file,getattr
vdagent_t,mtrr_device_t,chr_file,ioctl
vdagent_t,mtrr_device_t,chr_file,lock
vdagent_t,mtrr_device_t,chr_file,open
vdagent_t,mtrr_device_t,chr_file,write
vdagent_t,mtrr_device_t,file,append
vdagent_t,mtrr_device_t,file,getattr
vdagent_t,mtrr_device_t,file,ioctl
vdagent_t,mtrr_device_t,file,lock
vdagent_t,mtrr_device_t,file,open
vdagent_t,mtrr_device_t,file,write
vdagent_t,vdagent_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
vdagent_t,vdagent_t,capability,net_admin
vdagent_t,vdagent_t,capability,sys_admin
vdagent_t,vdagent_t,capability,sys_module
vdagent_t,vdagent_t,file,create;
vdagent_t,vdagent_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
vdagent_t,vdagent_t,udp_socket,listen;
vhostmd_t,rpm_var_lib_t,dir,add_name
vhostmd_t,rpm_var_lib_t,dir,create
vhostmd_t,rpm_var_lib_t,dir,ioctl
vhostmd_t,rpm_var_lib_t,dir,link
vhostmd_t,rpm_var_lib_t,dir,lock
vhostmd_t,rpm_var_lib_t,dir,open
vhostmd_t,rpm_var_lib_t,dir,read
vhostmd_t,rpm_var_lib_t,dir,remove_name
vhostmd_t,rpm_var_lib_t,dir,rename
vhostmd_t,rpm_var_lib_t,dir,reparent
vhostmd_t,rpm_var_lib_t,dir,rmdir
vhostmd_t,rpm_var_lib_t,dir,search
vhostmd_t,rpm_var_lib_t,dir,setattr
vhostmd_t,rpm_var_lib_t,dir,unlink
vhostmd_t,rpm_var_lib_t,dir,watch
vhostmd_t,rpm_var_lib_t,dir,watch_reads
vhostmd_t,rpm_var_lib_t,dir,write
vhostmd_t,rpm_var_lib_t,file,create
vhostmd_t,rpm_var_lib_t,file,link
vhostmd_t,rpm_var_lib_t,file,map
vhostmd_t,rpm_var_lib_t,file,open
vhostmd_t,rpm_var_lib_t,file,rename
vhostmd_t,rpm_var_lib_t,file,setattr
vhostmd_t,rpm_var_lib_t,file,unlink
vhostmd_t,rpm_var_lib_t,file,watch
vhostmd_t,rpm_var_lib_t,file,watch_reads
vhostmd_t,rpm_var_lib_t,lnk_file,append
vhostmd_t,rpm_var_lib_t,lnk_file,create
vhostmd_t,rpm_var_lib_t,lnk_file,getattr
vhostmd_t,rpm_var_lib_t,lnk_file,ioctl
vhostmd_t,rpm_var_lib_t,lnk_file,link
vhostmd_t,rpm_var_lib_t,lnk_file,lock
vhostmd_t,rpm_var_lib_t,lnk_file,read
vhostmd_t,rpm_var_lib_t,lnk_file,rename
vhostmd_t,rpm_var_lib_t,lnk_file,setattr
vhostmd_t,rpm_var_lib_t,lnk_file,unlink
vhostmd_t,rpm_var_lib_t,lnk_file,watch
vhostmd_t,rpm_var_lib_t,lnk_file,watch_reads
vhostmd_t,rpm_var_lib_t,lnk_file,write
vhostmd_t,vhostmd_t,capability,net_bind_service; [ nis_enabled ]:True
vhostmd_t,vhostmd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
vhostmd_t,vhostmd_t,capability,net_admin
vhostmd_t,vhostmd_t,capability,sys_module
vhostmd_t,vhostmd_t,file,create;
vhostmd_t,vhostmd_t,process,setfscreate;
vhostmd_t,vhostmd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
vhostmd_t,vhostmd_t,udp_socket,listen;
virsh_ssh_t,virsh_ssh_t,capability,net_bind_service; [ nis_enabled ]:True
virsh_ssh_t,virsh_ssh_t,capability,net_admin
virsh_ssh_t,virsh_ssh_t,capability,sys_module
virsh_ssh_t,virsh_ssh_t,file,create;
virsh_ssh_t,virsh_ssh_t,process,setfscreate;
virsh_ssh_t,virsh_ssh_t,udp_socket,listen;
virsh_ssh_t,virsh_transition_domain,fifo_file,append
virsh_ssh_t,virsh_transition_domain,fifo_file,getattr
virsh_ssh_t,virsh_transition_domain,fifo_file,ioctl
virsh_ssh_t,virsh_transition_domain,fifo_file,lock
virsh_ssh_t,virsh_transition_domain,fifo_file,read
virsh_ssh_t,virsh_transition_domain,fifo_file,write
virsh_t,devpts_t,chr_file,getattr
virsh_t,devpts_t,chr_file,ioctl
virsh_t,devpts_t,chr_file,read
virsh_t,devpts_t,chr_file,write
virsh_t,init_t,fd,use;
virsh_t,nscd_t,fd,use;
virsh_t,nscd_t,nscd,getserv
virsh_t,nscd_t,nscd,shmemgrp
virsh_t,nscd_t,nscd,shmemhost
virsh_t,nscd_t,nscd,shmempwd
virsh_t,nscd_t,nscd,shmemserv
virsh_t,nscd_var_run_t,file,getattr
virsh_t,nscd_var_run_t,file,ioctl
virsh_t,nscd_var_run_t,file,lock
virsh_t,nscd_var_run_t,file,open
virsh_t,nscd_var_run_t,file,read
virsh_t,virsh_t,capability,net_admin
virsh_t,virsh_t,capability,sys_module
virsh_t,virsh_t,capability,sys_ptrace
virsh_t,virsh_t,capability,sys_resource
virsh_t,virsh_t,file,create;
virsh_t,virsh_t,process,setrlimit;
virsh_t,virsh_t,udp_socket,listen;
virsh_t,virt_var_lib_t,file,getattr
virsh_t,virt_var_lib_t,file,ioctl
virsh_t,virt_var_lib_t,file,lock
virsh_t,virt_var_lib_t,file,read
virsh_t,xend_var_log_t,file,write;
virt_bridgehelper_t,virt_bridgehelper_t,capability,net_admin
virt_bridgehelper_t,virt_bridgehelper_t,capability,sys_module
virt_bridgehelper_t,virt_bridgehelper_t,file,create;
virt_bridgehelper_t,virt_bridgehelper_t,udp_socket,listen;
virt_domain,cache_home_t,dir,add_name
virt_domain,cache_home_t,dir,create
virt_domain,cache_home_t,dir,ioctl
virt_domain,cache_home_t,dir,link
virt_domain,cache_home_t,dir,lock
virt_domain,cache_home_t,dir,read
virt_domain,cache_home_t,dir,remove_name
virt_domain,cache_home_t,dir,rename
virt_domain,cache_home_t,dir,reparent
virt_domain,cache_home_t,dir,rmdir
virt_domain,cache_home_t,dir,setattr
virt_domain,cache_home_t,dir,unlink
virt_domain,cache_home_t,dir,watch
virt_domain,cache_home_t,dir,watch_reads
virt_domain,cache_home_t,dir,write
virt_domain,device_node,blk_file,getattr;
virt_domain,device_node,chr_file,getattr;
virt_domain,device_node,dir,getattr;
virt_domain,device_node,fifo_file,getattr;
virt_domain,device_node,file,getattr;
virt_domain,device_node,lnk_file,getattr;
virt_domain,device_node,sock_file,getattr;
virt_domain,nscd_t,sock_file,write;
virt_domain,nscd_t,unix_stream_socket,connectto;
virt_domain,nscd_var_run_t,file,getattr
virt_domain,nscd_var_run_t,file,ioctl
virt_domain,nscd_var_run_t,file,lock
virt_domain,nscd_var_run_t,file,open
virt_domain,nscd_var_run_t,file,read
virt_domain,nscd_var_run_t,sock_file,write;
virt_domain,pulseaudio_exec_t,file,execute
virt_domain,pulseaudio_exec_t,file,execute_no_trans
virt_domain,pulseaudio_exec_t,file,getattr
virt_domain,pulseaudio_exec_t,file,ioctl
virt_domain,pulseaudio_exec_t,file,map
virt_domain,pulseaudio_exec_t,file,open
virt_domain,pulseaudio_exec_t,file,read
virt_domain,sssd_t,unix_stream_socket,connectto;
virt_domain,sssd_var_lib_t,file,getattr
virt_domain,sssd_var_lib_t,file,ioctl
virt_domain,sssd_var_lib_t,file,lock
virt_domain,sssd_var_lib_t,file,open
virt_domain,sssd_var_lib_t,file,read
virt_domain,sssd_var_lib_t,sock_file,read
virt_domain,sssd_var_lib_t,sock_file,write
virt_domain,unconfined_t,dir,getattr
virt_domain,unconfined_t,dir,ioctl
virt_domain,unconfined_t,dir,lock
virt_domain,unconfined_t,dir,open
virt_domain,unconfined_t,dir,read
virt_domain,unconfined_t,dir,search
virt_domain,unconfined_t,file,getattr
virt_domain,unconfined_t,file,ioctl
virt_domain,unconfined_t,file,lock
virt_domain,unconfined_t,file,open
virt_domain,unconfined_t,file,read
virt_domain,virt_content_t,dir,write;
virt_domain,virt_content_t,file,append
virt_domain,virt_content_t,file,ioctl
virt_domain,virt_content_t,file,lock
virt_domain,virt_content_t,file,open
virt_domain,virt_content_t,file,write
virt_domain,virt_tmpfs_type,file,read
virt_domain,virt_tmpfs_type,file,write
virt_hook_unconfined_t,virt_hook_unconfined_t,capability,net_admin
virt_hook_unconfined_t,virt_hook_unconfined_t,capability,sys_module
virt_hook_unconfined_t,virt_hook_unconfined_t,capability,sys_ptrace
virt_hook_unconfined_t,virt_hook_unconfined_t,capability,sys_resource
virt_hook_unconfined_t,virt_hook_unconfined_t,file,create;
virt_hook_unconfined_t,virt_hook_unconfined_t,process,setrlimit;
virt_hook_unconfined_t,virt_hook_unconfined_t,udp_socket,listen;
virt_qemu_ga_t,virt_qemu_ga_t,capability,net_bind_service; [ nis_enabled ]:True
virt_qemu_ga_t,virt_qemu_ga_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virt_qemu_ga_t,virt_qemu_ga_t,capability,net_admin
virt_qemu_ga_t,virt_qemu_ga_t,capability,sys_module
virt_qemu_ga_t,virt_qemu_ga_t,capability,sys_ptrace
virt_qemu_ga_t,virt_qemu_ga_t,capability,sys_resource
virt_qemu_ga_t,virt_qemu_ga_t,file,create;
virt_qemu_ga_t,virt_qemu_ga_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virt_qemu_ga_t,virt_qemu_ga_t,process,setfscreate
virt_qemu_ga_t,virt_qemu_ga_t,process,setrlimit
virt_qemu_ga_t,virt_qemu_ga_t,udp_socket,listen;
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,capability,net_admin
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,capability,sys_module
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,capability,sys_ptrace
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,capability,sys_resource
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,file,create;
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,process,setrlimit;
virt_qemu_ga_unconfined_t,virt_qemu_ga_unconfined_t,udp_socket,listen;
virt_qmf_t,virt_qmf_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virt_qmf_t,virt_qmf_t,capability,net_admin
virt_qmf_t,virt_qmf_t,capability,sys_module
virt_qmf_t,virt_qmf_t,file,create;
virt_qmf_t,virt_qmf_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virt_qmf_t,virt_qmf_t,udp_socket,listen;
virtd_lxc_t,virtd_lxc_t,capability,net_bind_service; [ nis_enabled ]:True
virtd_lxc_t,virtd_lxc_t,capability,net_admin
virtd_lxc_t,virtd_lxc_t,capability,sys_module
virtd_lxc_t,virtd_lxc_t,capability,sys_ptrace
virtd_lxc_t,virtd_lxc_t,capability,sys_resource
virtd_lxc_t,virtd_lxc_t,file,create;
virtd_lxc_t,virtd_lxc_t,process,setfscreate
virtd_lxc_t,virtd_lxc_t,process,setrlimit
virtd_lxc_t,virtd_lxc_t,udp_socket,listen;
virtd_t,kernel_t,process,setsched;
virtd_t,virtd_t,capability,net_bind_service; [ nis_enabled ]:True
virtd_t,virtd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virtd_t,virtd_t,capability,net_admin
virtd_t,virtd_t,capability,sys_module
virtd_t,virtd_t,capability,sys_ptrace
virtd_t,virtd_t,capability,sys_resource
virtd_t,virtd_t,file,create;
virtd_t,virtd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virtd_t,virtd_t,process,setfscreate
virtd_t,virtd_t,process,setrlimit
virtd_t,virtd_t,udp_socket,listen;
virtinterfaced_t,virtinterfaced_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virtinterfaced_t,virtinterfaced_t,capability,net_admin
virtinterfaced_t,virtinterfaced_t,capability,sys_module
virtinterfaced_t,virtinterfaced_t,file,create;
virtinterfaced_t,virtinterfaced_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virtinterfaced_t,virtinterfaced_t,udp_socket,listen;
virtlogd_t,virtlogd_t,capability,net_bind_service; [ nis_enabled ]:True
virtlogd_t,virtlogd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virtlogd_t,virtlogd_t,capability,net_admin
virtlogd_t,virtlogd_t,capability,sys_module
virtlogd_t,virtlogd_t,file,create;
virtlogd_t,virtlogd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virtlogd_t,virtlogd_t,process,execmem
virtlogd_t,virtlogd_t,process,setfscreate
virtlogd_t,virtlogd_t,udp_socket,listen;
virtnetworkd_t,virtnetworkd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virtnetworkd_t,virtnetworkd_t,capability,net_admin
virtnetworkd_t,virtnetworkd_t,capability,sys_module
virtnetworkd_t,virtnetworkd_t,file,create;
virtnetworkd_t,virtnetworkd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virtnetworkd_t,virtnetworkd_t,udp_socket,listen;
virtnodedevd_t,virtnodedevd_t,capability,sys_nice; [ daemons_dontaudit_scheduling ]:True
virtnodedevd_t,virtnodedevd_t,capability,net_admin
virtnodedevd_t,virtnodedevd_t,capability,sys_module
virtnodedevd_t,virtnodedevd_t,file,create;
virtnodedevd_t,virtnodedevd_t,process,setsched; [ daemons_dontaudit_scheduling ]:True
virtnodedevd_t,virtnodedevd_t,udp_socket,listen;
