1,2
var_yp_t,"file_type, non_auth_file_type, non_security_file_type"
varnishd_client_packet_t,"client_packet_type, packet_type"
varnishd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
varnishd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
varnishd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
varnishd_port_t,"defined_port_type, port_type, unreserved_port_type"
varnishd_server_packet_t,"packet_type, server_packet_type"
varnishd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
varnishd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
varnishd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
varnishd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
varnishlog_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
varnishlog_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
varnishlog_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
varnishlog_t,"corenet_unlabeled_type, domain, daemon, pcmcia_typeattr_1"
varnishlog_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
vas_device_t,device_node
vdagent_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
vdagent_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
vdagent_t,"corenet_unlabeled_type, domain, daemon, syslog_client_type, pcmcia_typeattr_1"
vdagent_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
vdagentd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
versa_tek_client_packet_t,"client_packet_type, packet_type"
versa_tek_port_t,"defined_port_type, port_type, unreserved_port_type"
versa_tek_server_packet_t,"packet_type, server_packet_type"
vfio_device_t,device_node
vhost_device_t,device_node
vhostmd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
vhostmd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
vhostmd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, virsh_transition_domain"
vhostmd_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
vhostmd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
virsh_ssh_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
virt_bridgehelper_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
virt_bridgehelper_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1"
virt_client_packet_t,"client_packet_type, packet_type"
virt_common_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
virt_content_t,"device_node, file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type, virt_image_type"
virt_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type"
virt_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
virt_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
virt_image_t,"device_node, file_type, mountpoint, non_auth_file_type, non_security_file_type, virt_image_type"
virt_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
virt_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
virt_migration_client_packet_t,"client_packet_type, packet_type"
virt_migration_port_t,"defined_port_type, port_type, unreserved_port_type"
virt_migration_server_packet_t,"packet_type, server_packet_type"
virt_port_t,"defined_port_type, port_type, unreserved_port_type"
virt_qemu_ga_data_t,"file_type, non_auth_file_type, non_security_file_type"
virt_qemu_ga_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
virt_qemu_ga_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
virt_qemu_ga_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, initrc_transition_domain, daemon, syslog_client_type, pcmcia_typeattr_1"
virt_qemu_ga_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
virt_qemu_ga_unconfined_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
virt_qemu_ga_unconfined_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
virt_qemu_ga_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
virt_qmf_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
virt_qmf_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, daemon, syslog_client_type, pcmcia_typeattr_1"
virt_server_packet_t,"packet_type, server_packet_type"
virt_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
virt_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
virt_var_lockd_t,"file_type, non_auth_file_type, non_security_file_type"
virt_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
virtd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
virtd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
virtd_keytab_t,"file_type, non_auth_file_type, non_security_file_type"
virtd_lxc_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
virtd_lxc_t,"application_domain_type, can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, fixed_disk_raw_read, fixed_disk_raw_write, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, systemprocess, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
virtd_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_change_process_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, fixed_disk_raw_read, fixed_disk_raw_write, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, daemon, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
virtd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
virtinterfaced_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtinterfaced_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtinterfaced_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtio_device_t,device_node
virtiofs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
virtlogd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
virtlogd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
virtlogd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
virtlogd_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
virtlogd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
virtlogd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
virtnetworkd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtnetworkd_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtnetworkd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtnodedevd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtnodedevd_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtnodedevd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtnwfilterd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtnwfilterd_t,"can_dump_kernel, can_receive_kernel_messages, corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtnwfilterd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtproxyd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtproxyd_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtproxyd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtqemud_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtqemud_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
virtqemud_t,"can_change_object_identity, can_dump_kernel, can_receive_kernel_messages, corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtqemud_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
virtqemud_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtsecretd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtsecretd_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtsecretd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtstoraged_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtstoraged_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtstoraged_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
virtstoraged_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtual_places_client_packet_t,"client_packet_type, packet_type"
virtual_places_port_t,"defined_port_type, port_type, unreserved_port_type"
virtual_places_server_packet_t,"packet_type, server_packet_type"
virtvboxd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtvboxd_t,"corenet_unlabeled_type, domain, file_type, non_auth_file_type, non_security_file_type, daemon, syslog_client_type, pcmcia_typeattr_1, virt_driver_domain"
virtvboxd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtvzd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtvzd_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, file_type, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, non_auth_file_type, non_security_file_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, virt_driver_domain, x_domain, xserver_unconfined_type"
virtvzd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
virtxend_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry, virt_driver_executable"
virtxend_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, file_type, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, non_auth_file_type, non_security_file_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, virt_driver_domain, x_domain, xserver_unconfined_type"
virtxend_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile, virt_driver_var_run"
vlock_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
vlock_t,"application_domain_type, nsswitch_domain, can_change_object_identity, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
vmblock_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
vmci_device_t,device_node
vmtools_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
vmtools_helper_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
vmtools_helper_t,"application_domain_type, can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, can_system_change, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
vmtools_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, nsswitch_domain, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
vmtools_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
vmtools_unconfined_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
vmtools_unconfined_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
vmtools_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
vmware_device_t,device_node
vmware_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
vmware_host_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
vmware_host_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, daemon, syslog_client_type, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
vmware_host_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
vmware_input_xevent_t,"xevent_type, input_xevent_type"
vmware_sys_conf_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
vmware_xproperty_t,xproperty_type
vnc_client_packet_t,"client_packet_type, packet_type"
vnc_port_t,"defined_port_type, port_type, unreserved_port_type"
vnc_server_packet_t,"packet_type, server_packet_type"
vnstat_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
vnstat_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, syslog_client_type, pcmcia_typeattr_1"
vnstatd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
vnstatd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
vnstatd_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, daemon, syslog_client_type, pcmcia_typeattr_1"
vnstatd_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
vnstatd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
vpnc_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
vpnc_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, systemprocess, syslog_client_type, pcmcia_typeattr_1, userdom_home_reader_certs_type"
vpnc_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
vpnc_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
vqp_client_packet_t,"client_packet_type, packet_type"
vqp_port_t,"defined_port_type, port_type, unreserved_port_type"
vqp_server_packet_t,"packet_type, server_packet_type"
vsock_device_t,device_node
w3c_validator_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
wap_wsp_client_packet_t,"client_packet_type, packet_type"
wap_wsp_port_t,"defined_port_type, port_type, unreserved_port_type"
wap_wsp_server_packet_t,"packet_type, server_packet_type"
watchdog_cache_t,"file_type, non_auth_file_type, non_security_file_type"
watchdog_device_t,device_node
watchdog_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
watchdog_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
watchdog_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
watchdog_t,"corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1"
watchdog_unconfined_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
watchdog_unconfined_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, initrc_transition_domain, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
watchdog_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
wccp_client_packet_t,"client_packet_type, packet_type"
wccp_port_t,"defined_port_type, port_type, unreserved_port_type"
wccp_server_packet_t,"packet_type, server_packet_type"
wdmd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
wdmd_initrc_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, init_script_file_type"
wdmd_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, initrc_transition_domain, daemon, syslog_client_type, pcmcia_typeattr_1"
wdmd_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
wdmd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
webadm_t,"can_system_change, corenet_unlabeled_type, domain, kernel_system_state_reader, process_user_target, initrc_transition_domain, syslog_client_type, pcmcia_typeattr_1, userdomain, webadm_usertype"
webadm_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
webalizer_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
webalizer_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
webalizer_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
webalizer_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
webalizer_usage_t,"file_type, non_auth_file_type, non_security_file_type"
webalizer_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
webalizer_write_t,"file_type, non_auth_file_type, non_security_file_type"
websm_client_packet_t,"client_packet_type, packet_type"
websm_port_t,"defined_port_type, port_type, unreserved_port_type"
websm_server_packet_t,"packet_type, server_packet_type"
whois_client_packet_t,"client_packet_type, packet_type"
whois_port_t,"defined_port_type, port_type, reserved_port_type"
whois_server_packet_t,"packet_type, server_packet_type"
winbind_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
winbind_helper_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
winbind_helper_t,"nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
winbind_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
winbind_rpcd_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
winbind_rpcd_t,"application_domain_type, nsswitch_domain, corenet_unlabeled_type, domain, netlabel_peer_type, syslog_client_type, pcmcia_typeattr_1"
winbind_rpcd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
winbind_rpcd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
winbind_t,"nsswitch_domain, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, daemon, syslog_client_type, pcmcia_typeattr_1, userdom_filetrans_type"
winbind_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
wine_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
wine_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
wine_t,"application_domain_type, can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, wine_domain, x_domain, xserver_unconfined_type"
winshadow_client_packet_t,"client_packet_type, packet_type"
winshadow_port_t,"defined_port_type, port_type, unreserved_port_type"
winshadow_server_packet_t,"packet_type, server_packet_type"
wireguard_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, direct_init_entry"
wireguard_t,"can_load_kernmodule, corenet_unlabeled_type, domain, daemon, pcmcia_typeattr_1"
wireguard_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
wireless_device_t,device_node
wireshark_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
wireshark_input_xevent_t,"xevent_type, input_xevent_type"
wireshark_xproperty_t,xproperty_type
wpa_cli_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
wpa_cli_t,"application_domain_type, corenet_unlabeled_type, domain, systemprocess, pcmcia_typeattr_1"
wsdapi_client_packet_t,"client_packet_type, packet_type"
wsdapi_port_t,"defined_port_type, port_type, unreserved_port_type"
wsdapi_server_packet_t,"packet_type, server_packet_type"
wsicopy_client_packet_t,"client_packet_type, packet_type"
wsicopy_port_t,"defined_port_type, port_type, unreserved_port_type"
wsicopy_server_packet_t,"packet_type, server_packet_type"
wtmp_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
xauth_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
xconsole_device_t,"file_type, non_auth_file_type, non_security_file_type"
xdm_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
xdm_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
xdm_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
xdm_input_xevent_t,"xevent_type, input_xevent_type"
xdm_lock_t,"file_type, lockfile, non_auth_file_type, non_security_file_type"
xdm_log_t,"file_type, non_auth_file_type, non_security_file_type, logfile"
xdm_rw_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
xdm_spool_t,"file_type, non_auth_file_type, non_security_file_type, spoolfile"
xdm_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
xdm_unconfined_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
xdm_unconfined_t,"can_read_shadow_passwords, can_write_shadow_passwords, can_relabelto_shadow_passwords, can_change_object_identity, can_load_kernmodule, can_load_policy, can_setbool, can_setenforce, can_setsecparam, corenet_unconfined_type, corenet_unlabeled_type, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, named_filetrans_domain, process_uncond_exempt, selinux_unconfined_type, storage_unconfined_type, unconfined_domain_type, dbusd_unconfined, sepgsql_unconfined_type, can_relabelto_binary_policy, userdom_filetrans_type, x_domain, xserver_unconfined_type"
xdm_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
xdm_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
xdm_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
