1,2
system_dbusd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
system_dbusd_var_run_t,"file_type, init_sock_file_type, non_auth_file_type, non_security_file_type, pidfile"
system_mail_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, postfix_user_domtrans, syslog_client_type, user_mail_domain"
system_mail_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
system_map_t,"file_type, non_auth_file_type, non_security_file_type, proc_type"
system_munin_plugin_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
system_munin_plugin_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, munin_plugin_domain, netlabel_peer_type, pcmcia_typeattr_1"
system_munin_plugin_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
systemd_bootchart_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_bootchart_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_bootchart_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
systemd_bootchart_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_bootchart_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_coredump_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_coredump_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, daemon, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, systemd_domain, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
systemd_coredump_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
systemd_gpt_generator_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_gpt_generator_t,"corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_gpt_generator_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
systemd_hostnamed_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_hostnamed_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_hwdb_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
systemd_hwdb_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_hwdb_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_hwdb_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_importd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_importd_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_importd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
systemd_importd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_initctl_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_initctl_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_localed_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_localed_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_logger_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_logger_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_logind_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_logind_inhibit_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_logind_sessions_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_logind_t,"corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_logind_var_lib_t,"file_type, non_auth_file_type, non_security_file_type, systemd_mount_directory"
systemd_logind_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_machined_devpts_t,"device_node, ptynode"
systemd_machined_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_machined_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_machined_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_machined_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
systemd_machined_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_modules_load_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_modules_load_t,"can_load_kernmodule, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_modules_load_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_networkd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_networkd_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_networkd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_networkd_var_run_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, pidfile"
systemd_notify_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_notify_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_passwd_agent_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_passwd_agent_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_passwd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_resolved_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_resolved_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_resolved_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_resolved_var_run_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type, pidfile"
systemd_rfkill_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_rfkill_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_rfkill_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_rfkill_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
systemd_runtime_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_sysctl_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_sysctl_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_systemctl_exec_t,"exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_timedated_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_timedated_t,"corenet_unlabeled_type, daemon, domain, initrc_transition_domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemd_domain"
systemd_timedated_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_timedated_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
systemd_timedated_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_tmpfiles_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_tmpfiles_t,"can_change_object_identity, can_relabelto_binary_policy, corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, memory_raw_read, memory_raw_write, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, scsi_generic_read, scsi_generic_write, syslog_client_type, systemd_domain"
systemd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_userdbd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
systemd_userdbd_runtime_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
systemd_userdbd_t,"can_read_shadow_passwords, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, systemd_domain"
systemd_userdbd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
systemd_vconsole_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
sysv_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, noxattrfs"
tangd_cache_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
tangd_client_packet_t,"client_packet_type, packet_type"
tangd_db_t,"file_type, non_auth_file_type, non_security_file_type"
tangd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tangd_port_t,"defined_port_type, port_type, unreserved_port_type"
tangd_server_packet_t,"packet_type, server_packet_type"
tangd_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, pcmcia_typeattr_1"
tangd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
tape_device_t,device_node
targetd_etc_rw_t,"file_type, non_auth_file_type, non_security_file_type"
targetd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
targetd_t,"can_load_kernmodule, corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1"
targetd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
targetd_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
tcpd_exec_t,"entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tcpd_t,"corenet_unlabeled_type, domain, netlabel_peer_type, pcmcia_typeattr_1, syslog_client_type"
tcpd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
tcs_client_packet_t,"client_packet_type, packet_type"
tcs_port_t,"defined_port_type, port_type, unreserved_port_type"
tcs_server_packet_t,"packet_type, server_packet_type"
tcsd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tcsd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
tcsd_t,"corenet_unlabeled_type, daemon, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
tcsd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
telepathy_cache_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_data_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_gabble_cache_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_gabble_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_gabble_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain, userdom_home_manager_type"
telepathy_gabble_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_idle_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_idle_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain"
telepathy_idle_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_logger_cache_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_logger_data_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_logger_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_logger_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain, userdom_home_manager_type"
telepathy_logger_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_mission_control_cache_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_mission_control_data_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_mission_control_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_mission_control_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_mission_control_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain, userdom_home_manager_type"
telepathy_mission_control_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_msn_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_msn_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, telepathy_domain"
telepathy_msn_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_salut_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_salut_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain"
telepathy_salut_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_sofiasip_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_sofiasip_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain"
telepathy_sofiasip_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_stream_engine_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_stream_engine_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain"
telepathy_stream_engine_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telepathy_sunshine_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, telepathy_executable"
telepathy_sunshine_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
telepathy_sunshine_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, telepathy_domain"
telepathy_sunshine_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telnetd_client_packet_t,"client_packet_type, packet_type"
telnetd_devpts_t,"device_node, ptynode"
telnetd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
telnetd_keytab_t,"file_type, non_auth_file_type, non_security_file_type"
telnetd_port_t,"defined_port_type, port_type, reserved_port_type"
telnetd_server_packet_t,"packet_type, server_packet_type"
telnetd_t,"can_change_object_identity, corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, privfd, syslog_client_type"
telnetd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
telnetd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
test_file_t,"file_type, non_auth_file_type, non_security_file_type"
tetex_data_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
texlive_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
textrel_shlib_t,"base_file_type, base_ro_file_type, file_type, non_auth_file_type, non_security_file_type, sepgsql_module_type"
tftp_client_packet_t,"client_packet_type, packet_type"
tftp_port_t,"defined_port_type, port_type, reserved_port_type"
tftp_server_packet_t,"packet_type, server_packet_type"
tftpd_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
tftpd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tftpd_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, userdom_home_manager_type"
tftpd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
tftpdir_rw_t,"file_type, non_auth_file_type, non_security_file_type"
tftpdir_t,"file_type, non_auth_file_type, non_security_file_type"
tgtd_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tgtd_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
tgtd_t,"corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, fixed_disk_raw_write, kernel_system_state_reader, netlabel_peer_type, pcmcia_typeattr_1, scsi_generic_read, scsi_generic_write, syslog_client_type"
tgtd_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
tgtd_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
tgtd_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
tgtd_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
thin_aeolus_configserver_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
thin_aeolus_configserver_lib_t,"file_type, non_auth_file_type, non_security_file_type"
thin_aeolus_configserver_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
thin_aeolus_configserver_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, pcmcia_typeattr_1, thin_domain"
thin_aeolus_configserver_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
thin_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
thin_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
thin_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, pcmcia_typeattr_1, thin_domain"
thin_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
thumb_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
thumb_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
thumb_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, pcmcia_typeattr_1, syslog_client_type, userdom_home_manager_type, userdom_home_reader_type"
thumb_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
thumb_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
time_client_packet_t,"client_packet_type, packet_type"
time_port_t,"defined_port_type, port_type, reserved_port_type"
time_server_packet_t,"packet_type, server_packet_type"
timedatex_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
timedatex_t,"corenet_unlabeled_type, daemon, domain, pcmcia_typeattr_1"
timemaster_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
timemaster_t,"corenet_unlabeled_type, daemon, domain, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
timemaster_tmpfs_t,"file_type, non_auth_file_type, non_security_file_type, tmpfsfile"
timemaster_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
timemaster_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
tlp_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tlp_t,"corenet_unlabeled_type, daemon, domain, fixed_disk_raw_read, kernel_system_state_reader, pcmcia_typeattr_1, syslog_client_type"
tlp_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
tlp_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
tlp_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
tmp_t,"base_file_type, file_type, mountpoint, non_auth_file_type, non_security_file_type, polydir, polymember, polyparent, tmpfile"
tmpfs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type, polyparent"
tmpreaper_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
tmpreaper_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemprocess"
tomcat_cache_t,"file_type, non_auth_file_type, non_security_file_type"
tomcat_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tomcat_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
tomcat_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, daemon, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, tomcat_domain, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
tomcat_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
tomcat_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
tomcat_var_lib_t,"file_type, non_auth_file_type, non_security_file_type"
tomcat_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
tor_client_packet_t,"client_packet_type, packet_type"
tor_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
tor_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tor_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
tor_port_t,"defined_port_type, port_type, unreserved_port_type"
tor_server_packet_t,"packet_type, server_packet_type"
tor_t,"corenet_unlabeled_type, daemon, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type"
tor_unit_file_t,"file_type, non_auth_file_type, non_security_file_type, systemd_unit_file_type"
tor_var_lib_t,"file_type, mountpoint, non_auth_file_type, non_security_file_type"
tor_var_log_t,"file_type, logfile, mountpoint, non_auth_file_type, non_security_file_type"
tor_var_run_t,"daemonrundir, file_type, mountpoint, non_auth_file_type, non_security_file_type, pidfile"
tpm_device_t,device_node
tracefs_t,"file_type, filesystem_type, mountpoint, non_auth_file_type, non_security_file_type"
traceroute_client_packet_t,"client_packet_type, packet_type"
traceroute_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type, systemprocess_entry"
traceroute_port_t,"defined_port_type, port_type, unreserved_port_type"
traceroute_server_packet_t,"packet_type, server_packet_type"
traceroute_t,"application_domain_type, corenet_unlabeled_type, domain, kernel_system_state_reader, netlabel_peer_type, nsswitch_domain, pcmcia_typeattr_1, syslog_client_type, systemprocess"
tram_client_packet_t,"client_packet_type, packet_type"
tram_port_t,"defined_port_type, port_type, unreserved_port_type"
tram_server_packet_t,"packet_type, server_packet_type"
transproxy_client_packet_t,"client_packet_type, packet_type"
transproxy_port_t,"defined_port_type, port_type, unreserved_port_type"
transproxy_server_packet_t,"packet_type, server_packet_type"
trisoap_client_packet_t,"client_packet_type, packet_type"
trisoap_port_t,"defined_port_type, port_type, unreserved_port_type"
trisoap_server_packet_t,"packet_type, server_packet_type"
trivnet1_client_packet_t,"client_packet_type, packet_type"
trivnet1_port_t,"defined_port_type, port_type, unreserved_port_type"
trivnet1_server_packet_t,"packet_type, server_packet_type"
tty_device_t,device_node
tun_tap_device_t,device_node
tuned_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
tuned_exec_t,"direct_init_entry, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tuned_initrc_exec_t,"entry_type, exec_type, file_type, init_script_file_type, non_auth_file_type, non_security_file_type"
tuned_log_t,"file_type, logfile, non_auth_file_type, non_security_file_type"
tuned_rw_etc_t,"configfile, file_type, non_auth_file_type, non_security_file_type"
tuned_t,"can_change_object_identity, can_load_kernmodule, can_load_policy, can_read_shadow_passwords, can_relabelto_binary_policy, can_relabelto_shadow_passwords, can_setbool, can_setenforce, can_setsecparam, can_write_shadow_passwords, corenet_unconfined_type, corenet_unlabeled_type, daemon, dbusd_unconfined, devices_unconfined_type, domain, files_unconfined_type, filesystem_unconfined_type, kern_unconfined, kernel_system_state_reader, named_filetrans_domain, netlabel_peer_type, nsswitch_domain, process_uncond_exempt, selinux_unconfined_type, sepgsql_unconfined_type, storage_unconfined_type, syslog_client_type, unconfined_domain_type, userdom_filetrans_type, x_domain, xserver_unconfined_type"
tuned_tmp_t,"file_type, non_auth_file_type, non_security_file_type, polymember, tmpfile"
tuned_var_run_t,"file_type, non_auth_file_type, non_security_file_type, pidfile"
tvtime_exec_t,"application_exec_type, entry_type, exec_type, file_type, non_auth_file_type, non_security_file_type"
tvtime_home_t,"file_type, non_auth_file_type, non_security_file_type, polymember, user_home_type"
tvtime_input_xevent_t,"input_xevent_type, xevent_type"
